source,bucket,provider_type,name,address,area,lat,lng,phone,website,rating,reviews,hours_json,pet_policy,unclaimed_on_google,external_source,external_id
serpapi,provider,vet,Veterinaria Patagonia en Recoleta.,"Sánchez de Bustamante 2288, C1425DUT Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5863679,-58.404737,+54 11 5658-1999,https://youtube.com/@veterinariapatagonia?si=TUMh0VoWF0kvVTYu,4.8,336,"{""jueves"": ""10 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""10 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""10 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""10 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca9d21a27307:0xc53cd4b06ee03923
serpapi,provider,vet,Veterinaria Azcuénaga,"Azcuénaga 1458, C1115 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5919563,-58.398542199999994,+54 11 4821-6894,https://buscapeluqueria.com/comuna/buenos-aires/veterinaria-azcuenaga-peluqueria-canina-en-cdad-autonoma-de-buenos-aires/,4.8,282,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca99dbf2f993:0x9a161fff27099789
serpapi,provider,vet,Clínica Veterinaria Bustamante,"Sánchez de Bustamante 1136, C1173 ABV, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.597622199999996,-58.413350099999995,+54 11 4961-8846,https://www.facebook.com/veterinaria.bustamanteCABA,4.3,157,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca88968393ed:0x3eb6660617dbd045
serpapi,provider,vet,VETERINARIA DIÓGENES,"Peña 2072, C1113 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.592186399999996,-58.395658399999995,+54 11 4803-3610,https://www.instagram.com/diogenesveterinaria,4.8,194,"{""jueves"": ""10 a.m.–2 p.m., 4–8 p.m."", ""viernes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""sábado"": ""Cerrado"", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""martes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bccaa2bbdec051:0xbfa10f095633c7a1
serpapi,provider,vet,Veterinaria Sebastian,"Junín 1090, C1113AAF Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5958482,-58.3974998,+54 11 4851-5232,https://www.veterinariasebastian.com/,4.8,236,"{""jueves"": ""10 a.m.–2 p.m., 3–7 p.m."", ""viernes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""sábado"": ""10 a.m.–2 p.m., 3–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""martes"": ""10 a.m.–2 p.m., 3–7 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 3–7 p.m.""}",,,serpapi_gmaps,0x95bccb9e383d8571:0xcfcaa0617716b09b
serpapi,provider,vet,Juncal Veterinaria,"Juncal 2263, C1125ABC Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5920649,-58.399440399999996,+54 11 4823-2241,http://www.veterinariajuncal.com.ar/,4.6,351,"{""jueves"": ""9 a.m.–7 p.m."", ""viernes"": ""9 a.m.–7 p.m."", ""sábado"": ""9:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–7 p.m."", ""martes"": ""9 a.m.–7 p.m."", ""miércoles"": ""9 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcca99e52a423b:0xed56ec4328ac0aa2
serpapi,provider,vet,Tu Veterinaria en Casa,"Av. Gral. Las Heras 3200, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5837299,-58.4059095,+54 9 11 6515-2683,https://tuveterinariaencasa.com.ar/,4.8,369,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""3–8 p.m."", ""domingo"": ""11 a.m.–4 p.m."", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcb57d3914f2bd:0x46f42c4839a003b
serpapi,provider,vet,Clínica Veterinaria Córdoba,"Jean Jaures 1035, C1215 ACS, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5975596,-58.406478199999995,+54 11 4966-0771,http://www.clinicavetcordoba.com/,4.4,229,"{""jueves"": ""9:30 a.m.–7 p.m."", ""viernes"": ""9:30 a.m.–7 p.m."", ""sábado"": ""9:30 a.m.–7 p.m."", ""domingo"": ""10 a.m.–2 p.m."", ""lunes"": ""9:30 a.m.–7 p.m."", ""martes"": ""9:30 a.m.–7 p.m."", ""miércoles"": ""9:30 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcca8e2fc3cde9:0xb59018fadbf5ef41
serpapi,provider,vet,Veterinaria Stephanus,"French 3032, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5869019,-58.405618999999994,+54 9 11 5636-2450,,4.9,206,"{""jueves"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""9:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca64d11c6edb:0x6d85a6b54bc64219
serpapi,provider,vet,Vetline Medicina Veterinaria,"Agüero 1219, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.59549,-58.4094274,+54 11 4500-5691,,4.9,101,"{""jueves"": ""9 a.m.–8 p.m."", ""viernes"": ""9 a.m.–8 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–8 p.m."", ""martes"": ""9 a.m.–8 p.m."", ""miércoles"": ""9 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccbe7f3c9260f:0x544ad1fa3700a3fd
serpapi,provider,vet,Veterinaria Snoopy,"Agüero 1042, Av. Independencia 2666, 1171 Buenos Aires, Argentina","Recoleta, CABA",-34.597505999999996,-58.4103955,+54 9 11 4037-9491,,4.9,188,"{""jueves"": ""9:30 a.m.–8 p.m."", ""viernes"": ""9:30 a.m.–8 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–8 p.m."", ""martes"": ""9:30 a.m.–8 p.m."", ""miércoles"": ""9:30 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bccbcaf24e9b6f:0x7aa6d0c7100d67b
serpapi,provider,vet,Veterinaria Uriburu,"C. Pres. Jose E. Uriburu 1381, C1114AAK Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5923209,-58.397166199999994,+54 11 4827-9369,,4.8,200,"{""jueves"": ""9 a.m.–7 p.m."", ""viernes"": ""9 a.m.–7 p.m."", ""sábado"": ""9 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–7 p.m."", ""martes"": ""9 a.m.–7 p.m."", ""miércoles"": ""9 a.m.–7 p.m.""}",,True,serpapi_gmaps,0x95bcca978177993b:0xaf27bb8a2953aa39
serpapi,provider,vet,Centro Veterinario Paunero,"Agüero 1884, C1425EHP Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.589677699999996,-58.4046339,+54 11 4802-6837,http://www.cvpaunero.com/,2.8,813,"{""jueves"": ""Abierto las 24 horas"", ""viernes"": ""Abierto las 24 horas"", ""sábado"": ""Abierto las 24 horas"", ""domingo"": ""Abierto las 24 horas"", ""lunes"": ""Abierto las 24 horas"", ""martes"": ""Abierto las 24 horas"", ""miércoles"": ""Abierto las 24 horas""}",,True,serpapi_gmaps,0x95bcca9beac85199:0x4808166441037243
serpapi,provider,vet,Centro Quirúrgico Veterinario (C.Q.V),"Paraguay 1855 timbre CQV, C1020 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5986127,-58.3939148,+54 11 2613-5803,,4.7,273,"{""jueves"": ""9 a.m.–10 p.m."", ""viernes"": ""9 a.m.–10 p.m."", ""sábado"": ""9 a.m.–10 p.m."", ""domingo"": ""9 a.m.–10 p.m."", ""lunes"": ""9 a.m.–10 p.m."", ""martes"": ""9 a.m.–10 p.m."", ""miércoles"": ""9 a.m.–10 p.m.""}",,,serpapi_gmaps,0x95bccb3013c93243:0xc6ccc34656afd893
serpapi,provider,vet,Veterinaria del Centro,"ADE, Paraná 1281, C1018 C1018ADE, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.593221899999996,-58.3886428,+54 11 4811-6488,,4.4,40,"{""jueves"": ""10 a.m.–1 p.m., 4–7 p.m."", ""viernes"": ""10 a.m.–1 p.m., 4–7 p.m."", ""sábado"": ""10:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 4–7 p.m."", ""martes"": ""10 a.m.–1 p.m., 4–7 p.m."", ""miércoles"": ""10 a.m.–1 p.m., 4–7 p.m.""}",,True,serpapi_gmaps,0x95bccb5beb0a53d3:0xe3b6f6d54317027d
serpapi,provider,vet,Mr Dog Veterinaria y Pet Shop,"Agüero 2177, C1425EHU Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5873604,-58.4012056,+54 48021123,http://www.mrdogonline.com.ar/,4.6,552,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca9c1143a039:0x47a1356c8805b7c7
serpapi,provider,vet,Veterinaria de Melo,"José Andrés Pacheco de Melo 2718, C1425 Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5863942,-58.402232299999994,+54 11 4800-1635,https://instagram.com/veterinariademelo?igshid=YmMyMTA2M2Y=,4.9,147,"{""jueves"": ""10 a.m.–7 p.m."", ""viernes"": ""10 a.m.–7 p.m."", ""sábado"": ""9:30 a.m.–1:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7 p.m."", ""martes"": ""10 a.m.–7 p.m."", ""miércoles"": ""10 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcca9c4f2556af:0xac84e52482f6dc6a
serpapi,provider,vet,Mimados - Clínica Veterinaria - Internación - Radiografías - Peluquería - Academia Peluqueros,"Av. Gral. Las Heras 2078, C1127AAP C1024AAN, Cdad. Autónoma de Buenos Aires, Argentina","Recoleta, CABA",-34.5897107,-58.3947442,+54 11 4806-3218,http://www.mimados.com.ar/,4.3,558,"{""jueves"": ""9 a.m.–9 p.m."", ""viernes"": ""9 a.m.–9 p.m."", ""sábado"": ""9 a.m.–9 p.m."", ""domingo"": ""9 a.m.–9 p.m."", ""lunes"": ""9 a.m.–9 p.m."", ""martes"": ""9 a.m.–9 p.m."", ""miércoles"": ""9 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bccabd173083a7:0x5ae8bc511f86d2a4
serpapi,provider,vet,Veterinaria Honorio,"Av. Dr. Honorio Pueyrredón 315, C1405 BAA, Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6155568,-58.4402263,+54 11 5263-8681,https://www.veterinariahonorio.com.ar/,4.5,6751,"{""jueves"": ""9 a.m.–9:30 p.m."", ""viernes"": ""9 a.m.–9:30 p.m."", ""sábado"": ""9 a.m.–9:30 p.m."", ""domingo"": ""12–8:30 p.m."", ""lunes"": ""9 a.m.–9:30 p.m."", ""martes"": ""9 a.m.–9:30 p.m."", ""miércoles"": ""9 a.m.–9:30 p.m.""}",,,serpapi_gmaps,0x95bcca3f8ac81281:0xa26ff1963d27dae8
serpapi,provider,vet,Consultorio Veterinario Caballito,"Av. Pedro Goyena 637 639, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.625901299999995,-58.4366476,+54 11 3637-1990,,4.6,271,"{""jueves"": ""9 a.m.–1 p.m., 3:30–7:30 p.m."", ""viernes"": ""9 a.m.–1 p.m., 3:30–7:30 p.m."", ""sábado"": ""9 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 3:30–7:30 p.m."", ""martes"": ""9 a.m.–1 p.m., 3:30–7:30 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 3:30–7:30 p.m.""}",,,serpapi_gmaps,0x95bcca4903a11dc1:0x936aa8e34f1dc42b
serpapi,provider,vet,VETERINARIA CABALLITO,"F, Federico García Lorca 53, 1405 Buenos Aires, Argentina","Caballito, CABA",-34.6209489,-58.444488799999995,+54 11 2139-6538,,4.1,91,"{""jueves"": ""10 a.m.–9 p.m."", ""viernes"": ""10 a.m.–9 p.m."", ""sábado"": ""10 a.m.–3 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–9 p.m."", ""martes"": ""10 a.m.–9 p.m."", ""miércoles"": ""10 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bcca3948f290d7:0xb9514922c570630c
serpapi,provider,vet,Clínica Veterinaria Dr. Guillermo J. Martelo,"Río de Janeiro 344, C1405 CCD, Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6114027,-58.430410599999995,+54 11 4981-7009,,4.9,319,"{""jueves"": ""10 a.m.–1 p.m., 5–8 p.m."", ""viernes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""sábado"": ""10 a.m.–1 p.m., 5–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""martes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""miércoles"": ""Cerrado""}",,True,serpapi_gmaps,0x95bcca682081528f:0x27e0ba66c42c654b
serpapi,provider,vet,CENTRO VETERINARIO INSTINTO ANIMAL,"Neuquén 1694, C1406FOD Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.615969,-58.457038,+54 48997222,https://www.facebook.com/profile.php?id=100063562120644,4.5,176,"{""jueves"": ""9 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""9 a.m.–1 p.m., 4–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca19334406d7:0x581452fa0acb35bb
serpapi,provider,vet,Veterinaria Guayaquil,"Guayaquil 650, C1424CAR Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6215611,-58.4379223,+54 11 3388-1507,https://www.docturno.com/gm/veterinaria-guayaquil,4.7,1126,"{""jueves"": ""8 a.m.–1 p.m., 2–7 p.m."", ""viernes"": ""8 a.m.–1 p.m., 2–7 p.m."", ""sábado"": ""9 a.m.–1 p.m., 2–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""8 a.m.–1 p.m., 2–7 p.m."", ""martes"": ""8 a.m.–1 p.m., 2–7 p.m."", ""miércoles"": ""8 a.m.–1 p.m., 2–7 p.m.""}",,,serpapi_gmaps,0x95bcca465427e0eb:0x353dfa48c579af3f
serpapi,provider,vet,Miró Veterinaria,"Miró 109, C1406CUC Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6252072,-58.449528199999996,+54 11 4949-2391,https://www.instagram.com/veterinariamiro?igsh=NnkzbTVoMW9tZGV6,4.7,185,"{""jueves"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""10 a.m.–4 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca3aee39fbbf:0x35b2c1e7719907c0
serpapi,provider,vet,Veterinaria UCIcoop,"Av. José María Moreno 635, C1424AAG Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6261851,-58.434433299999995,+54 11 4924-0026,https://www.instagram.com/ucicoop/,3.8,572,"{""jueves"": ""Abierto las 24 horas"", ""viernes"": ""Abierto las 24 horas"", ""sábado"": ""Abierto las 24 horas"", ""domingo"": ""Abierto las 24 horas"", ""lunes"": ""Abierto las 24 horas"", ""martes"": ""Abierto las 24 horas"", ""miércoles"": ""Abierto las 24 horas""}",,,serpapi_gmaps,0x95bcca314a249b9d:0xad5d6041a333a9b1
serpapi,provider,vet,Ládrame Mucho,"Av. Rivadavia 5921, C1406 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.623334299999996,-58.448597,+54 11 2370-6916,http://www.veterinarias.com.ar/ladrame-mucho-veterinaria,4.8,230,"{""jueves"": ""10 a.m.–1 p.m., 5–8 p.m."", ""viernes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""martes"": ""10 a.m.–1 p.m., 5–8 p.m."", ""miércoles"": ""10 a.m.–1 p.m., 5–8 p.m.""}",,,serpapi_gmaps,0x95bcca3ba6422d9f:0xfcd88d0cacb6d651
serpapi,provider,vet,CLÍNICA VETERINARIA Selva,"Av. Ángel Gallardo 860 Piso PB, C1405DJV Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6065921,-58.442456,+54 11 5508-2852,,4.9,45,"{""jueves"": ""9 a.m.–2 p.m., 5–9 p.m."", ""viernes"": ""9 a.m.–2 p.m., 5–9 p.m."", ""sábado"": ""9 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–2 p.m., 5–9 p.m."", ""martes"": ""9 a.m.–2 p.m., 5–9 p.m."", ""miércoles"": ""9 a.m.–2 p.m., 5–9 p.m.""}",,True,serpapi_gmaps,0x95bcca12f23ce0c7:0x8a5d3e6e1715220d
serpapi,provider,vet,VIP Veterinaria Integral Petcare,"Paysandú 1197, C1416 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6102577,-58.454193499999995,+54 11 3505-4070,http://www.instagram.com/vipveterinariacaballito,4.9,195,"{""jueves"": ""9 a.m.–9 p.m."", ""viernes"": ""9 a.m.–9 p.m."", ""sábado"": ""9 a.m.–8 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9 a.m.–9 p.m."", ""martes"": ""9 a.m.–9 p.m."", ""miércoles"": ""9 a.m.–9 p.m.""}",,,serpapi_gmaps,0x95bccb08621b420b:0xc90a35c59bc7a337
serpapi,provider,vet,Veterinaria Sanitas,"Víctor Martínez 120, C1406 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.623976299999995,-58.4448036,+54 11 4432-3889,,4.3,118,"{""jueves"": ""10 a.m.–12:30 p.m., 5–8:30 p.m."", ""viernes"": ""10 a.m.–12:30 p.m., 5–8:30 p.m."", ""sábado"": ""10 a.m.–1:30 p.m., 5–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–12:30 p.m., 5–8:30 p.m."", ""martes"": ""10 a.m.–12:30 p.m., 5–8:30 p.m."", ""miércoles"": ""10 a.m.–12:30 p.m., 5–8:30 p.m.""}",,,serpapi_gmaps,0x95bcca39941dbda7:0x690ab0d21b7160d1
serpapi,provider,vet,Veterinaria Kimey,"Av. Díaz Vélez 5342, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6083843,-58.442199099999996,+54 11 4983-0987,,4.7,415,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–6 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca1313dddfd1:0x66c057e7f37b70e7
serpapi,provider,vet,Centro Medico Veterinario Delfi's,"Av. José María Moreno 515, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6248547,-58.4345803,+54 11 5874-9679,,4.5,63,"{""jueves"": ""10 a.m.–7 p.m."", ""viernes"": ""10 a.m.–7 p.m."", ""sábado"": ""10 a.m.–1 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7 p.m."", ""martes"": ""10 a.m.–7 p.m."", ""miércoles"": ""10 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bccbec2146a407:0xc9c334350bacba6e
serpapi,provider,vet,Veterinaria Lola,"BOI, Senillosa 415 BIS, C1424 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.62119,-58.4296003,+54 11 5335-0209,http://www.veterinarialola.blogspot.com/,4.7,167,"{""jueves"": ""10 a.m.–12:30 p.m., 5–7 p.m."", ""viernes"": ""10 a.m.–12:30 p.m., 5–7 p.m."", ""sábado"": ""10 a.m.–12:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–12:30 p.m., 5–7 p.m."", ""martes"": ""10 a.m.–12:30 p.m., 5–7 p.m."", ""miércoles"": ""10 a.m.–12:30 p.m., 5–7 p.m.""}",,,serpapi_gmaps,0x95bcca4559d60797:0x7e1c6dcb381a3cad
serpapi,provider,vet,Razas Unidas Veterinaria,"Valentín Virasoro 1027, C1405 Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6077723,-58.4437345,+54 11 5497-6358,https://www.facebook.com/VeterinariaRazasUnidas,4.7,100,"{""jueves"": ""11 a.m.–2 p.m., 4–8 p.m."", ""viernes"": ""11 a.m.–2 p.m., 4–8 p.m."", ""sábado"": ""10:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""11 a.m.–2 p.m., 4–8 p.m."", ""martes"": ""11 a.m.–2 p.m., 4–8 p.m."", ""miércoles"": ""11 a.m.–2 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca13b2a4fd3f:0xf36b9ce4747c0e7b
serpapi,provider,vet,Veterinaria ANIMALS',"Thompson 598, C1424ALD Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.626025399999996,-58.439047099999996,+54 11 4431-1487,,4.7,172,"{""jueves"": ""10 a.m.–2 p.m., 4–8 p.m."", ""viernes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""sábado"": ""9:30 a.m.–1:30 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""martes"": ""10 a.m.–2 p.m., 4–8 p.m."", ""miércoles"": ""10 a.m.–2 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca4833f56ad5:0x694f25a0f4879c8c
serpapi,provider,vet,Veterinaria Life,"Av. Díaz Vélez 5548, C1405 DCX, Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6081617,-58.444401899999995,+54 11 4843-4789,,4.8,98,"{""jueves"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""viernes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""sábado"": ""9:30 a.m.–2 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""martes"": ""9:30 a.m.–1 p.m., 4–8 p.m."", ""miércoles"": ""9:30 a.m.–1 p.m., 4–8 p.m.""}",,,serpapi_gmaps,0x95bcca13b25fc0f7:0xb95d1d390f23d53d
serpapi,provider,vet,Centro Veterinario Los tres mascoteros,"Guayaquil 284, C1424CAF Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.6201383,-58.4326363,+54 11 2391-9237,http://www.lostresmascoteros.com/,4.5,128,"{""jueves"": ""10 a.m.–7 p.m."", ""viernes"": ""10 a.m.–7 p.m."", ""sábado"": ""10 a.m.–5 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–7 p.m."", ""martes"": ""10 a.m.–7 p.m."", ""miércoles"": ""10 a.m.–7 p.m.""}",,,serpapi_gmaps,0x95bcca8637ba5d79:0x35d777b8e848ff48
serpapi,provider,vet,Veterinaria Pet Mundo,"Rojas 62, C1405AAB Cdad. Autónoma de Buenos Aires, Argentina","Caballito, CABA",-34.619655699999996,-58.4419276,+54 11 4903-4976,,4.3,218,"{""jueves"": ""10 a.m.–8 p.m."", ""viernes"": ""10 a.m.–8 p.m."", ""sábado"": ""10 a.m.–7 p.m."", ""domingo"": ""Cerrado"", ""lunes"": ""10 a.m.–8 p.m."", ""martes"": ""10 a.m.–8 p.m."", ""miércoles"": ""10 a.m.–8 p.m.""}",,,serpapi_gmaps,0x95bcca38cb2bf953:0xd505b0897ed0381a
serpapi,provider,vet,Hospital Veterinario Julieta,"Monroe 5389, C1431 Cdad. Autónoma de Buenos Aires, Argentina","Villa Urquiza, CABA",-34.5760556,-58.489691799999996,+54 11 3257-0729,,4.5,2413,"{""jueves"": ""9 a.m.–8:30 p.m."", ""viernes"": ""9 a.m.–8:30 p.m."", ""sábado"": ""9 a.m.–8:30 p.m."", ""domingo"": ""9 a.m.–2 p.m."", ""lunes"": ""9 a.m.–8:30 p.m."", ""martes"": ""9 a.m.–8:30 p.m."", ""miércoles"": ""9 a.m.–8:30 p.m.""}",,,serpapi_gmaps,0x95bcb65cf6014703:0xe6886023090c70fa
